,vm_id,timestamp,cpu_usage,memory_usage,network_traffic,power_consumption,num_executed_instructions,execution_time,energy_efficiency,task_type,task_priority,task_status
5228,ea05984c-c00f-4cc7-aac8-14e9cdbc82cd,2023-06-11 20:30:49,,54.60139039298287,560.9514404533764,,4935.0,55.02794754326432,,compute,high,running
5229,847bb640-114c-4f3f-a84f-e214c8203319,2023-02-02 12:10:39,85.5102052504438,39.62796480675191,665.6272479555373,175.54520939632468,6163.0,47.06062364952239,0.8969248655112257,network,medium,completed
5230,00604305-40f4-449a-ac36-a83324062902,2023-01-15 08:54:53,61.00010861688293,94.7569533747258,933.361027477114,75.21806695785965,9711.0,84.47770668462398,0.8096336192317268,network,low,waiting
5231,f881a30b-3b9e-4027-8a58-dcad3d67111f,2023-02-20 22:56:16,,20.52922455044559,967.3758365057624,242.73745454634832,,42.343052152912485,0.337048904376941,network,,waiting
5232,fd4dcaea-15ec-4557-92ca-7c945e2709e8,2023-06-04 10:24:56,71.81501574265468,67.81544234288933,,482.8761341008287,4080.0,17.575581303620915,0.0855877259286364,compute,low,waiting
5233,d9fabebd-c23e-4c2c-a333-e0c83bf35f5d,2023-03-26 05:21:55,5.08597491376711,87.66210002883403,758.1703547567648,,5008.0,,0.0645175724910034,io,medium,waiting
5234,7e5accbc-3d6d-4d91-9593-52432f64bcd6,,97.66996259784294,97.40766322043892,801.6477979000737,112.66469244988886,4819.0,67.57638364378745,0.6742190925265373,compute,low,completed
5235,,2023-02-03 17:29:11,70.62081723958772,43.04106645698656,,297.79102085380015,5913.0,13.5115508600269,0.2808856903458236,io,low,running
5236,32ff1e83-bd1a-4ccb-96e2-961fb1e2d2e4,2023-05-06 03:23:36,58.012524617871584,15.540964219289464,589.8666245617766,,3037.0,95.53807746248572,0.8618944455700884,compute,medium,waiting
5237,fcaf6753-4113-40c7-aa2f-3b03de95085a,2023-03-24 12:29:31,4.517657994964286,72.95580654691072,115.98963441218912,391.1547838241198,3696.0,46.97428436337986,0.3356341607929498,network,medium,running
5238,777367f3-dcf6-4916-8717-2347c33b76df,2023-06-20 00:19:06,,69.69661352277969,609.4269095478808,273.4719923088178,8388.0,40.988548153735714,0.4319912463091222,io,medium,waiting
5239,9d3fd4a3-9306-4aa8-b60c-5f0eac30392d,2023-02-05 03:14:46,46.95568163550368,87.85561085961085,516.1619244041619,491.7316097458582,3720.0,42.26801383429139,0.2663554817023911,,medium,running
5240,aa9ebcfe-3f0d-4802-a068-1ffef0fc9497,2023-07-09 20:04:26,91.11923814169856,2.0088239748940477,56.4794738016382,440.32797703378594,4253.0,90.86110988731222,0.2418350445546984,io,medium,waiting
5241,e2ddef94-6aef-4ad0-9b18-622c9ee3d17a,2023-05-09 19:40:33,41.84069335740222,66.3654875617699,262.5289258193353,19.390748286464365,7201.0,44.41145145066871,0.7931670339463398,,low,waiting
5242,7accba19-51e8-41bb-a0f1-481037de9fad,2023-02-15 08:54:40,57.73050001280438,39.95488596099365,376.7186021175311,128.01661820584886,4785.0,,0.509683841694131,compute,high,waiting
5243,9b0fbb03-b0ac-4d89-83b3-2600dd34b7ec,2023-04-01 04:22:29,89.37179295227337,63.72990607037613,85.65573955562988,292.3122457003822,9361.0,65.15309360553374,0.4937171489360836,io,high,running
5244,,2023-01-23 21:19:30,46.083093287402185,21.555392271908737,351.17415755605765,235.2726078957532,7538.0,53.7061039871985,0.2636095918852696,io,medium,completed
5245,640ff3e8-5578-44b0-aa0e-52109958b387,2023-02-21 20:07:23,17.953140319354198,21.20201775157076,856.8925912087127,251.79652411104848,9125.0,64.92040765969882,0.9837317223920709,network,low,running
5246,1e4a2d0c-e262-4518-bcf2-2b27b91ce79f,2023-06-30 04:32:52,42.5064913413416,10.398966791085272,346.0921292013822,374.8056917736475,4144.0,42.61303035145853,0.4797155821446079,network,high,running
5247,7fbcbb35-b329-4c0c-930c-59a637fec0d3,2023-02-11 18:23:56,38.16266291686622,66.1331904167176,575.5848712128103,16.605686221646433,4172.0,26.336254294427206,0.7404434061295132,,low,waiting
5248,,2023-02-26 08:11:30,73.08630646988544,66.47957879923356,,,1746.0,13.075702043315296,0.8554506702239075,,low,completed
5249,7270cdd5-7fdd-4aa8-a301-bcc50f299350,2023-05-19 22:59:02,84.07336265712709,37.5358938187208,312.7326384126896,5.077568667277044,85.0,45.74519859786507,0.5457840408671689,network,high,
5250,2ba297b8-909f-4044-b33d-f9eea5463c02,2023-06-26 08:27:13,1.133226230860673,50.5407173330808,926.2254055751896,39.760900191588064,8246.0,,0.8781569683639414,compute,low,running
5251,4ee1743e-a688-4ad9-94e6-b51d513cf156,2023-07-10 04:37:46,49.48151340913788,79.64715746879685,718.4957301959572,267.80769194522446,1191.0,96.41002087511828,0.8861197531598879,compute,high,completed
5252,f7cf38a5-a2e5-4851-929e-f60bdd6cad1b,2023-06-11 14:48:44,26.72670392793085,30.668756581966612,517.8436442728322,30.736427914968832,5554.0,78.97571800507147,0.1645116878792685,io,high,completed
5253,0fa97331-1edf-406b-8828-b2d2251391cb,2023-04-16 14:28:00,16.44326896777859,19.648819792149,681.0818231182935,,138.0,,0.3902707189156978,compute,medium,completed
5254,9da05951-bbf5-4519-a2b2-6767035fc81c,,66.57056675713746,18.10224969690596,973.1813409658567,56.632222096488775,,41.08207695008447,0.5050933841929963,compute,high,waiting
5255,003eed0c-45db-4a82-a140-24defb11cf74,2023-01-17 20:51:41,83.55456411719435,98.1723869158497,508.6616760433914,117.66943866290964,9302.0,,0.4398441587576177,compute,low,running
5256,49122740-a393-4480-b260-85dc85a502a5,2023-04-15 14:50:25,54.44057539893284,23.483914565049524,385.7306892281308,494.2816949401394,,4.107157256460603,0.6955852906483087,io,high,waiting
5257,4b1c010f-7dc4-4695-aad0-67536ee9656f,2023-01-14 18:09:35,19.37941570610964,52.36871930908302,529.6744853890242,37.4831193602076,9345.0,65.08640690946373,0.4367138531836069,network,low,running
5258,4049807c-2dc3-4a25-8b93-aeccecfba300,2023-06-29 18:19:22,75.12853270023069,,,41.68287346337512,6877.0,13.65721481197162,0.9060149411952306,compute,high,completed
5259,,2023-04-05 20:42:14,,77.22472540931717,435.83417592608055,267.0956935110464,8683.0,66.98180917477565,0.0967992980918727,compute,,running
5260,2d9253cd-26d3-46e2-b35f-0def8f46c92f,2023-03-03 16:46:15,80.46381267954096,97.09914695613531,274.2780011379523,494.81880042129904,5980.0,27.248450381578948,0.1194299807492557,network,high,completed
5261,97d27e6d-0e0e-46a1-a692-f0c55abf8b90,2023-05-22 03:23:32,96.47228264676316,,514.3249816381621,240.39587619821168,4587.0,85.93030012983482,0.8076056562412591,io,low,running
5262,d871875e-2b4c-41a3-ba99-aa27a512a3e2,2023-06-21 19:09:07,41.93509917347736,56.12650337165308,177.50615190379293,35.7322439076177,9133.0,25.689887169995952,,network,high,running
5263,a3674e90-0704-40da-b909-aaf462844fba,2023-04-27 15:43:23,31.90020954461465,90.86435316240711,319.9471929513286,,7578.0,98.88600575479546,0.33192991461275,compute,medium,completed
5264,8811593b-720f-4413-b70e-bad250789040,,28.20795090493477,8.782200152285613,583.6840209854496,241.6874367417785,1085.0,14.014784689636638,0.5161847836829984,io,medium,completed
5265,bdace4f5-1d5b-4d9a-a1ad-9b3d9aa0e334,2023-05-07 16:00:45,69.09864666521672,62.567722698623605,100.74278069739316,352.4495504241157,2691.0,9.476775127425086,0.1456570908958898,,low,waiting
5266,53de0728-c044-46e1-8f6e-ceac6cfa253e,2023-06-25 08:42:00,97.18774081798304,62.005666337398594,409.5690218169196,96.39141818540864,8108.0,,0.5279197012643356,network,medium,running
5267,377960ad-c0ca-4785-8f06-4868cee0708f,2023-01-23 08:37:06,28.581895410133672,48.08480117158146,65.12942352578955,452.670133941908,863.0,15.229814336445669,0.2419640826929804,network,,completed
5268,,2023-03-18 22:07:11,46.22782156644186,19.74790304503814,479.83211114342174,85.59681196879265,2451.0,79.67149074447771,0.1306602995966884,io,high,completed
5269,,2023-04-07 20:46:44,,63.353415890955375,,299.5210496947537,715.0,90.95290201428725,0.2408101763348551,network,,running
5270,28ac9017-5f55-4c45-8ae9-7bb61d99bc3d,2023-01-04 03:44:01,95.3923591046441,18.247477642564647,928.7636605599037,405.1635725839945,5393.0,47.1515989464001,0.8262083992991981,compute,medium,running
5271,d08d0b95-acc2-4af5-9373-9df5b6d98f7c,2023-07-12 22:12:51,24.714516599113512,49.9453293268179,747.3124889057747,55.768167358747455,2673.0,,0.1425839859909351,network,high,completed
5272,a7b73b0f-336b-4494-bf50-5053782ccbf0,2023-06-04 03:29:20,96.16329756751313,78.24719758689042,799.987455400249,221.1113554662572,,83.19607465339209,0.662295802471009,,high,running
5273,35031b87-97ef-4aa6-92ca-8bc5b5b5ce7c,2023-06-03 17:55:17,52.40260945909234,79.11393936196541,148.6455458210436,66.78596858690922,4632.0,83.28522629921925,0.3396730920258997,compute,low,waiting
5274,27b0a85d-b657-45d5-a633-76e9a97020ae,2023-05-23 16:49:58,72.8386962090005,95.4335491860882,63.3798026497262,136.08574643916415,3874.0,,0.195781246479021,network,medium,completed
5275,,2023-07-11 05:13:12,78.1340896758797,,477.132809866804,402.92759405209927,5563.0,70.07141388909939,0.2136651592568943,io,high,running
5276,,2023-06-11 16:30:57,,77.0033993208245,258.26790524995323,73.1821061031227,,16.743485289027426,0.9702257090236658,io,low,waiting
5277,4948c879-d57c-4202-a67a-9516610a0d59,2023-05-04 11:41:28,97.47446050002134,70.332433579986,64.52118926192696,190.31018343910367,3851.0,78.59586241273631,0.8326751290197608,network,medium,waiting
5278,256f4a41-5d5c-469f-a6fd-9301ad14b174,2023-01-31 10:37:23,97.61205778081664,7.74493658554789,740.4505413204257,275.51431693664506,230.0,94.91787519527254,0.1679243429575418,network,high,
5279,d5ef178f-2f41-4030-a68d-d19e62aa3f48,2023-04-15 04:09:52,86.61700552572066,2.066892782886598,832.9738761766058,206.6184398455053,,83.16557203769271,,compute,medium,completed
5280,51c377f5-c5f8-4785-934f-19f240077966,2023-02-17 04:00:32,,75.04735532015758,904.58150889178,340.3265339782047,1539.0,84.65675826019407,0.3380211346109431,compute,medium,running
5281,95aeee97-f453-4f79-8553-19432a4f2cd8,2023-01-23 12:41:25,32.626442173019974,1.6447855366354402,788.5674944864494,228.4794106608317,7211.0,79.20014215538045,0.1604758440652276,compute,low,waiting
5282,97d34f0a-c823-43f1-93a3-17036d2ccb86,2023-06-19 13:50:56,85.20664607012145,92.09411631401044,698.3438784418258,340.9919050006288,4493.0,30.24020218744299,0.1000760364318744,,low,running
5283,c821d65a-db22-4e8f-bb84-b97d78c87fec,2023-02-22 21:35:22,88.8327957126259,51.71544212183369,614.1658142001277,460.07388487240536,5579.0,34.22196762225374,0.0164120544797995,,low,completed
5284,6e79330f-e07f-4f1d-8aae-bc44f0f5867c,,26.652645122604003,29.74847340880762,853.8449604522788,22.00030328871161,1345.0,,0.864140497388253,,,completed
5285,2e2a89e8-5ab4-40ea-b650-a109afb3e25a,2023-02-22 22:39:55,,,13.124292680718575,,5902.0,56.19174829214247,0.9762409803947836,io,high,waiting
5286,440574ae-83a8-4322-a870-39200b03e53b,2023-03-21 10:34:47,75.69787491436959,49.45467785270162,591.1236263734736,423.3069745155006,,51.91850166724361,0.989905639223676,io,high,completed
5287,5d898896-3198-45a2-82d2-16e3cdb99bde,2023-02-06 06:56:14,57.77352938932433,4.204207401721583,275.7828681824034,,6048.0,82.98305848972734,0.2478684798747321,network,low,waiting
5288,e7de9f7a-8c91-4cff-b667-6fdd9be806bf,2023-03-26 13:19:57,10.786319983515924,80.38541284738628,44.39913994828471,385.9490998184969,7453.0,10.246477374177566,0.4571610627270039,network,medium,running
5289,b12f7c03-89e6-4e40-be34-5ffae49dcfc7,2023-04-13 04:19:19,39.95055990581044,67.17351032281317,65.17086375622172,349.71204943737007,2379.0,26.37569676109396,0.5309589602455999,,,
5290,a177b25a-d6d2-46e3-ad35-2c97c1e57b77,2023-05-14 23:23:23,33.19999451656266,16.88460783250074,189.11002715610925,247.35341210066537,9531.0,11.033467273072064,0.6947000579590961,network,medium,completed
5291,bad7cf4a-3efb-4227-a2cf-6173ec04cb2c,2023-06-17 17:01:19,,5.272663059281513,66.16280439881773,264.8308318782667,9049.0,38.44887408659113,0.6143196139737539,io,low,
5292,e28a79dc-01cb-4a0c-830c-43bc8b6ca4fa,2023-03-20 19:46:54,42.040515401811774,57.56228901702317,179.0090483792266,471.3263671427181,,51.67988879599626,0.8371428161938217,network,low,waiting
5293,60786c3f-e203-4d9d-99f6-4b40bb1fe65a,2023-06-28 10:03:47,64.86762994843933,98.68768515841435,275.4865354937223,20.996722695033498,6864.0,4.240091834601567,0.8340676119261895,compute,high,waiting
5294,72262ebf-3e38-40cc-b573-f8a265b63b25,,79.93880680782422,62.9168800282593,93.8912834478235,205.9465728342376,3751.0,11.517792986409091,0.9799040452791355,io,medium,waiting
5295,b3f8682f-95f8-4f17-923c-b7a272410ac0,2023-05-19 16:37:05,70.7072552265681,,565.0917750787896,216.46086864574448,3095.0,24.373105724141897,0.2921785060440637,compute,low,running
5296,05b2ce39-885d-4457-a145-ee6c1c030704,2023-02-19 11:26:54,61.753534290749926,67.13287517217843,284.3858320912288,,4401.0,87.74213674706417,0.9643042798813268,,low,running
5297,4af25a42-cbd0-48a3-92ac-377be6302c57,2023-03-31 21:06:59,90.64677298230023,87.75088108000048,748.9875943272584,304.4569445944355,4446.0,11.92649755391586,0.6964238846676868,io,,running
5298,,2023-01-05 01:45:11,24.778175672116976,32.256515617973925,,,451.0,86.46384001765261,0.4967676471978006,compute,high,completed
5299,05b334dc-b16e-46f2-8e66-4f613f31575c,2023-06-04 15:23:28,50.75564988529657,42.73652023462007,231.11723374433203,463.9950971595772,4910.0,84.23173858895039,0.8071640011380308,io,medium,waiting
5300,2db79a5c-2acc-46fe-b43b-d40ba25b4406,2023-07-13 16:31:50,75.61116530041684,91.51907005432533,319.4804044044893,,3632.0,,0.8831437147447461,,high,waiting
5301,fef9110e-8043-4bd6-ad40-7264ab928caa,,22.40343969920071,70.52245054073461,,196.96659115468984,56.0,23.021803832689624,0.3345127139241964,network,medium,waiting
5302,c2e00042-20b6-4a45-8234-d815ac56a296,2023-04-25 00:48:55,21.169364161314277,22.927510583653746,380.1523260184527,431.66352225836334,836.0,95.6888766116786,0.3915747492987782,compute,medium,completed
5303,44e21f43-2b9a-4cb3-8740-0ebeacf0dcc9,2023-06-06 13:17:46,68.42730451542361,27.80321376305993,812.8023639043021,359.2718536417692,6232.0,75.32499305227317,0.8175235616346616,network,medium,running
5304,493a0e08-e1f1-4142-918e-c54be6565564,2023-01-19 18:30:23,78.06391567523404,99.47939104493,338.2694585330645,68.08211704203742,9277.0,18.71294144421476,0.4389866459004297,io,low,completed
5305,c5d85f27-9fe9-4663-a14d-e68731611749,2023-05-03 10:37:26,88.63647883097012,50.5520102192865,913.5255516773784,177.51233589500765,6938.0,24.78413601851037,0.758581700820338,io,high,
5306,77ca0c6c-98af-48d4-8cb2-10597398bdf6,2023-05-14 22:24:33,44.8313688960427,44.98004742219573,244.48151607911427,326.3440529657896,,89.19101347631438,0.2854370115352539,network,high,completed
5307,8db80b61-ffe6-4924-bd06-be7b1ce29418,2023-05-29 13:18:47,71.62960923749074,,40.40481444540956,,3671.0,0.9349667940678708,0.3615303591975884,network,medium,waiting
5308,7746b614-d526-4226-8288-45c912c120f2,2023-02-12 04:36:20,,49.0813923400339,690.3290589640592,28.78814075467889,6420.0,59.98539301001309,0.9304964674592624,network,medium,waiting
5309,1067c4ec-71eb-467a-aefe-171d8cf654e8,2023-01-02 22:27:45,31.475925240046,96.38152509061548,43.15109844754428,79.14903759725311,1168.0,80.01076739345983,0.2025508823684815,network,low,completed
5310,7e83e9f5-b8de-4d0b-8e99-f244dd0e5bb4,2023-03-18 18:21:16,63.21208142767394,6.105185921345191,948.2934013153052,466.9084497897428,3081.0,68.31238810026896,0.1498688755312714,compute,high,running
5311,52db99f7-d93d-410c-a251-1a213b8d6936,2023-05-17 09:05:04,14.788355200649672,14.44086549862057,481.0804634820837,73.38797309648298,2744.0,,0.7183861556665583,network,low,running
5312,,2023-06-04 09:29:17,95.56823886948196,5.008802053117412,747.6106053762829,141.52319245726935,1158.0,11.786680041176169,0.8001529822853325,network,low,completed
5313,d60f804a-ca57-42c9-8759-5027c66bba4c,2023-04-17 19:47:43,12.785747778850032,44.80985394011859,150.48178089714636,475.36126800396494,8153.0,,0.1280538500293918,io,high,waiting
5314,2972c80a-ff0a-42f1-a7b4-a8a25be4305d,,77.67641682552443,70.56434992343966,725.2049734933192,232.46958551215653,,3.492292482492232,0.8987873509377133,network,low,running
5315,add5f634-4cb5-4a5c-ab2b-abf105ffd978,2023-02-15 01:54:40,31.86138552686252,47.091784670422896,817.6236909234404,202.9851540077721,8508.0,49.001261424749046,0.4508794894415254,network,high,waiting
5316,df11b99d-7419-4761-a3aa-84f3e9a85e92,2023-07-01 04:56:40,73.29052810947219,43.30646302553016,61.78398654002426,292.8803722697955,7398.0,4.886038848605967,0.9837769335299228,network,high,waiting
5317,14fe7946-6751-4204-9bf6-da0156737c4b,2023-02-15 20:53:51,40.47577078817064,22.87098736726705,870.5859415637842,51.67026966901733,7514.0,19.872337849002484,0.3324740813049942,network,medium,running
5318,b1cb32af-1ace-43d7-904e-0a6461344250,2023-02-15 08:04:38,74.76288452455945,65.47487222323473,694.2485524016074,20.549775988911,6793.0,45.07032134032358,,compute,low,waiting
5319,660d7599-8db3-4b1f-aeed-320a22d3312f,2023-04-29 22:46:59,90.03383427056293,50.530574298979545,544.302681321188,468.76696201660656,4186.0,37.48640104845023,0.571301720375977,,,
5320,567b86e0-4702-4a30-aef1-bfa220ee2f93,2023-06-17 17:18:07,59.6143336808424,4.32425915738095,899.9428473877626,448.0471482436223,6820.0,36.62824598170311,0.7722611143631497,,medium,
5321,3a804c70-f1f0-4488-9537-e0faf1537a1e,2023-01-04 12:27:40,,75.21112954960084,,252.43315157140967,186.0,30.63930431949843,,io,low,running
5322,440c67cc-cc27-4a8d-a849-49d2eb9d82ee,2023-07-11 00:41:33,,93.58362165210669,673.4857933024726,453.2415309574056,5217.0,6.578241169310584,0.6112473092638805,,low,running
5323,217ebd95-d117-45d7-900f-a34fbeaebc84,2023-05-04 08:23:52,53.24855828460552,17.554510170646875,,311.04407340071435,524.0,79.95450912860679,0.0444576109298082,network,high,running
5324,cab1fc28-0029-4ba4-a0ba-9abf6114fecf,2023-07-06 06:00:04,,63.50791296600141,337.26309089209474,440.97761043725296,876.0,83.0749973045275,,compute,high,waiting
5325,d421ddaf-301a-4638-8e35-910415e0d496,2023-03-17 19:02:37,40.84273005629802,35.45743076788609,490.8422514559339,52.66281064063782,3205.0,35.346151411983826,0.6453160159356707,network,high,completed
5326,cbf86f68-0f6e-4826-923f-fb84336428ef,2023-05-04 06:25:03,72.10925516817865,,,418.83167580672574,9621.0,10.616743896455038,0.864838788293358,io,high,running
5327,0740ba15-2ca1-4d81-911c-15f40d7b31e0,2023-02-19 14:43:21,93.53004083865616,56.29433464562842,875.1569770266522,441.94101747475537,5788.0,90.26733508091904,0.3892065456913086,compute,high,running
5328,5bb7a443-4576-46ed-b43e-5230ab77e2ec,2023-03-03 16:25:38,90.65863177184252,80.16303507550224,497.79359063499527,482.2155769104494,181.0,21.838459716393,0.1653289936447601,compute,low,running
5329,4e181a42-9d62-4dd3-b08b-0482f3f249b7,2023-07-04 23:00:25,14.028929790049473,4.192525302885142,326.3223095130185,393.653544120129,783.0,35.945616139902405,,,high,completed
5330,0b7e3faf-a3ed-491a-92ea-93c0e86909fe,,87.17895851144975,28.073256352068675,220.49490822623903,217.61226408867128,836.0,26.06792098823857,0.3647225140837747,,low,waiting
5331,bf921bd2-117a-4301-9c70-d78d8761595f,2023-01-18 09:02:29,59.01671803162139,61.17620014008763,104.29826938491549,172.75180953126858,5156.0,20.483594387287415,0.0278080161868098,io,high,waiting
5332,6bce98a3-d984-4a85-acf2-f61e5c219bfc,2023-04-15 23:28:09,40.967946495897166,73.64171913583105,268.4731779259778,281.0578020990268,7324.0,17.923575890487864,0.1605109498592628,io,high,completed
5333,49f7b9bb-c866-4f13-a844-f471cb54503d,2023-05-16 20:18:35,46.436702433340734,33.59909805975067,650.3708174127477,197.4126638148194,9619.0,19.8568503546798,0.4176590679221746,network,medium,running
5334,29334c24-d55e-4e6d-9dd5-e02a9ba4cd13,2023-06-08 07:31:52,79.46117182649748,91.08342544285198,428.809129182877,350.02238753966174,3281.0,78.31990638264328,0.6693276335868122,,medium,completed
5335,0fd9cb55-9afc-415b-ad78-68735ab18172,2023-05-24 14:27:40,84.47750794029858,57.63055817434607,842.8146315601418,114.75273248965806,6170.0,86.75515942684913,0.3765163861500724,network,,waiting
5336,7898f447-15a5-4c8b-95ea-e838ad81e4b1,2023-03-22 10:03:38,65.78968947929292,2.654547012853836,458.72299148602656,205.02144092176303,,44.31149090861605,0.6788936850533509,io,medium,completed
5337,f9c729a5-b3ad-44d1-a4fa-c1964b228fe1,2023-05-08 16:30:21,5.846129302789316,77.49091057620392,497.7900088151532,421.1891844206699,1650.0,4.410908243932044,0.5238384903830465,compute,medium,
5338,ae68b351-6dfe-47a4-ae6c-b1f7c2f1852e,2023-05-02 10:41:08,,54.99711919054844,622.530098834392,64.89924757517707,405.0,88.58905173448375,0.1208295689523204,network,high,running
5339,8a5349a9-eb24-4365-a4cd-8e0d0575bdbb,2023-03-12 23:31:21,2.574421374986946,,762.6606988901874,349.24127681927166,5703.0,74.58892006483462,0.5391350775302116,io,high,running
5340,3bcd5fb2-9d8a-4c42-9305-f120b0ac7991,2023-01-14 20:35:30,38.77681420218065,,,39.22530601497609,4891.0,40.26220507280564,0.2004478264545964,io,medium,completed
5341,4f0d49ff-ad36-417b-b9e3-110e78f242fe,2023-07-15 02:49:32,44.41674377121183,32.900355461549125,609.0420550262031,129.5363911702237,6818.0,57.71527539160146,,io,medium,waiting
5342,41dda23b-8e29-42fc-8d01-66813734a53d,2023-06-13 20:02:23,50.61066941653564,84.63366219471963,326.2116829548989,165.1569217292962,2620.0,57.718480659004,0.6238229058851127,network,low,running
5343,ac32e305-b224-4683-8c1f-fc7ff75dcd2c,2023-03-21 06:25:04,25.595339279506437,13.657982399824142,842.9752055124674,90.5831817469691,,46.59558252241267,0.1007536617890096,io,low,running
5344,32bc6fc3-818e-41e8-8e52-b815dd0b2a67,2023-02-24 18:35:22,41.90661913803571,84.5660195849302,648.1318425085497,26.77688958337288,4826.0,64.39890646621407,0.2037559800319548,compute,medium,running
5345,,2023-02-21 03:40:43,,73.810433711612,55.59551455329781,303.2455796608507,2180.0,0.5962840539150527,,,low,running
5346,12d9f143-ee0e-4aff-a2bb-2b438d37307b,2023-01-13 09:29:01,27.126640668416467,38.63491938610385,760.8848643853207,142.7842376101342,5563.0,9.161695906068168,0.1268505095335018,compute,medium,running
5347,7169d3f2-6d82-4a1d-ab75-508e1899a5c7,2023-06-28 05:33:48,81.3250761971703,20.120068723946492,520.9636143507497,340.76098444056146,7133.0,48.11915798757218,,,medium,running
5348,a9141d4e-3d3e-4610-a975-bc0b04c3c13b,2023-06-10 03:43:39,1.257585087361901,73.12443556575113,132.10197419189362,122.1502610932398,3308.0,8.039882766513816,0.70814205355171,io,high,running
5349,5db4c54f-9892-4dc4-af06-80bcc0f7f0be,2023-02-02 15:41:34,14.27988669081106,6.1086847667321305,72.19513982934555,421.6581813949137,3098.0,55.50772311326027,0.7315449104472616,io,low,
5350,dda19c01-05db-4d89-8664-da0da608c2f7,2023-03-29 10:06:59,92.53006741749734,35.30470575201213,208.71669981156893,438.1175342019026,3251.0,98.26985708911684,0.5860419545716601,network,high,completed
5351,,2023-04-28 04:10:36,47.0399929220913,96.30897934961622,722.2045506088775,27.88513560014244,5862.0,33.95852771352775,0.1769565578669445,network,high,waiting
5352,24998478-d7c7-4f9f-bb42-654bb930a2a5,2023-03-30 01:46:50,5.07976399034783,2.8497145424545067,915.9112180808266,487.0508734007904,3974.0,27.309896055775297,0.1879078526809084,io,low,waiting
5353,,2023-05-07 12:52:24,61.04432526277288,72.04479789453869,147.04825357983097,140.63525726355468,9953.0,20.494441932303275,0.5325584391006877,io,low,running
5354,cba2e7ea-1cde-484a-9454-72e57a0ad391,2023-03-14 15:55:02,45.60070407975863,27.1134782375394,588.0301011437161,484.2994802768658,,19.132054771907136,0.7970757966181048,network,high,running
5355,6c444cb5-6dac-46b5-b749-ce023ef64fa9,2023-07-20 11:11:36,8.858766880180191,42.42071517370288,347.8478572557697,59.87880131802281,7936.0,38.85287086177436,0.1222298766155972,network,low,completed
5356,aa75ac45-b1a0-4a85-84c7-767110eed63a,2023-05-29 18:46:01,34.79624931488631,9.073720928885942,311.5167489391224,280.37033698595457,8468.0,39.98751859100243,0.5202701859528109,,medium,waiting
5357,59f2ff4e-ad31-44a6-a2a1-647122dc0d94,2023-03-19 18:35:43,61.44260843539989,27.61607330572443,741.0850510348752,,6904.0,16.540989712420785,0.0404270490662181,compute,,completed
5358,46ff5f15-2522-451d-94c5-83ea70d495f7,2023-06-27 23:20:12,62.77085445621184,52.006937939078135,56.51269740252906,148.96594216742287,4228.0,56.52336819244594,0.7897022644585084,network,low,running
5359,ba43637f-0fd4-4f5f-9b78-c7a6f952af4a,2023-02-24 21:05:03,88.69030296057585,35.48557346710032,883.619808417003,160.60482539523008,4871.0,78.67688660231934,0.1982273786523686,compute,high,running
5360,3e7f87c0-b014-4323-92c8-14e7e0a5f6e0,,49.25060893830898,2.548161941225324,382.7046638366183,6.956787067404546,5537.0,99.82652066356236,0.3236828447995352,,low,running
5361,2fb00699-b314-42dc-b4d0-66fdb0bb54dd,2023-04-08 23:55:32,10.473779394108028,9.219255077905563,113.85945971443324,69.62219047092111,6662.0,7.6590487691207905,0.7202612361633829,compute,high,completed
5362,ded5c7c7-2f72-4e24-8c94-e88b5bce781d,2023-06-24 02:35:50,11.355310707342303,55.86767392618604,201.21059698354537,337.6529556939668,,69.36249241778131,0.1454525945727314,compute,medium,waiting
5363,de9a1dc8-5cba-4d53-91f5-d16a2367e641,2023-05-10 22:33:28,41.68033067307236,73.23994938556271,817.117676425075,98.0608747464845,2631.0,36.253913487830125,0.110719230520724,io,high,waiting
5364,c68f8496-4b79-45ac-b3a6-42476af381e3,2023-04-27 19:39:27,18.532113872958167,,467.9779504924665,327.86386531030644,8794.0,20.528189675726072,,compute,high,waiting
5365,3a1a4c25-2a93-454e-b2cd-e5847fbc7d65,2023-01-01 02:35:17,,97.65285354124865,627.6055547570878,54.52105323622375,1339.0,1.8454817337076768,0.5216999380722296,io,low,waiting
5366,94084a9a-ae38-4e95-9457-5ecf26670d8b,2023-04-10 04:44:56,21.207824268878284,76.47818556078926,573.8856878464687,,1670.0,17.421944834144774,0.7020707542471043,io,low,waiting
5367,f858dcd7-6cf4-4f36-9fcd-acc399683671,2023-03-21 06:57:37,37.6369756593767,80.5948418481806,120.42316073853554,375.528262483736,5029.0,26.68000152065664,0.0913282766745174,compute,medium,running
5368,83184f72-d75f-4376-b344-5631133f3cb7,2023-03-10 14:03:18,51.238188240252136,23.4738152075806,422.2678568339052,155.64434065653592,4600.0,54.29274433612397,0.7541573855946218,io,high,running
5369,f2f88c34-909b-4f3c-a3a1-3af0e5c2d7ad,2023-01-24 12:58:16,33.04022373824873,50.34662274626578,879.1945142331986,404.36959030798346,6892.0,19.13394366078713,0.0756997265943113,network,low,completed
5370,6dd38dee-8536-4311-84b6-0c9752363ebc,2023-06-07 18:12:29,66.45962662177828,58.47793454899515,886.9384220682255,50.977976538002565,8148.0,36.78745219796663,0.7755887483932902,compute,high,completed
